Customer ID,InvoiceDate,Recency,Lifespan,Frequency,Monetary,TotalItems,AvgBasketSize,AvgSpendPerInvoice,R_Score,F_Score,M_Score,RFM_Score,Segment
17347.0,2011-09-14 13:12:00,86,0,1,228.96,216,216.0,228.96,2,2,1,221,At Risk
17348.0,2011-11-25 11:25:00,15,283,5,1159.52,1401,280.2,231.904,4,4,4,444,Loyal
17349.0,2011-06-13 14:29:00,179,0,1,110.75,112,112.0,110.75,2,2,1,221,At Risk
17350.0,2011-12-01 15:47:00,8,42,4,1286.07,795,198.75,321.5175,5,4,4,544,Loyal
17351.0,2011-11-03 18:45:00,36,237,3,587.15,113,37.666666666666664,195.71666666666667,3,4,3,343,Others
17353.0,2011-08-02 17:19:00,129,25,2,1740.0,1200,600.0,870.0,2,3,4,234,Others
17354.0,2011-10-20 10:34:00,51,0,1,1393.06,1006,1006.0,1393.06,3,2,4,324,Others
17356.0,2011-02-01 11:07:00,312,0,1,178.22,166,166.0,178.22,1,2,1,121,At Risk
17357.0,2011-11-15 16:30:00,24,0,2,388.14,153,76.5,194.07,4,3,2,432,Others
17358.0,2011-02-09 16:57:00,303,52,2,365.85,202,101.0,182.925,1,3,2,132,Others
17359.0,2011-11-28 14:37:00,11,0,1,127.86,161,161.0,127.86,5,2,1,521,New Customer
17360.0,2011-11-22 13:11:00,17,166,3,585.79,335,111.66666666666667,195.26333333333332,4,4,3,443,Loyal
17361.0,2011-10-21 15:43:00,49,242,3,488.2,157,52.333333333333336,162.73333333333332,3,4,2,342,Others
17362.0,2011-04-14 14:43:00,239,70,2,312.23,191,95.5,156.115,1,3,2,132,Others
17364.0,2011-12-09 09:00:00,1,330,11,4481.18,2701,245.54545454545453,407.38000000000005,5,5,5,555,Champion
17365.0,2011-11-27 12:13:00,13,320,8,4801.56,4777,597.125,600.195,5,5,5,555,Champion
17367.0,2011-04-15 14:21:00,238,0,1,168.4,150,150.0,168.4,1,2,1,121,At Risk
17368.0,2011-11-16 15:26:00,23,314,8,1912.67,1391,173.875,239.08375,4,5,4,454,Loyal
17370.0,2011-09-28 10:14:00,73,96,4,446.18,540,135.0,111.545,2,4,2,242,Others
17371.0,2011-11-22 13:30:00,17,343,3,423.89,152,50.666666666666664,141.29666666666665,4,4,2,442,Loyal
17372.0,2011-10-30 11:37:00,41,321,8,1342.68,749,93.625,167.835,3,5,4,354,Others
17373.0,2011-10-30 15:28:00,40,272,4,646.92,408,102.0,161.73,3,4,3,343,Others
17374.0,2011-05-05 09:05:00,219,62,2,495.77,85,42.5,247.885,1,3,3,133,Others
17375.0,2011-05-24 15:45:00,199,162,3,400.1,367,122.33333333333333,133.36666666666667,1,4,2,142,Others
17376.0,2011-09-30 12:36:00,71,240,2,203.2,86,43.0,101.6,3,3,1,331,Others
17377.0,2011-11-16 11:17:00,24,349,20,4100.92,2076,103.8,205.046,4,5,5,455,Loyal
17379.0,2011-11-28 13:56:00,11,0,1,404.66,663,663.0,404.66,5,2,2,522,New Customer
17381.0,2011-12-01 11:59:00,9,363,29,20275.61,25649,884.448275862069,699.1589655172414,5,5,5,555,Champion
17382.0,2011-10-05 13:05:00,65,0,1,65.4,25,25.0,65.4,3,2,1,321,Others
17383.0,2011-12-05 17:36:00,4,0,1,199.29,150,150.0,199.29,5,2,1,521,New Customer
17384.0,2011-11-20 15:48:00,19,199,2,336.4,88,44.0,168.2,4,3,2,432,Others
17385.0,2011-11-25 11:02:00,15,0,1,261.11,201,201.0,261.11,4,2,2,422,Others
17386.0,2011-12-02 11:28:00,8,157,6,2686.42,1902,317.0,447.7366666666667,5,5,5,555,Champion
17387.0,2011-11-20 11:00:00,20,13,2,784.11,542,271.0,392.055,4,3,3,433,Others
17388.0,2011-09-23 10:31:00,78,209,4,1259.56,1068,267.0,314.89,2,4,4,244,Others
17389.0,2011-12-09 09:38:00,1,330,34,31833.68,7612,223.88235294117646,936.2847058823529,5,5,5,555,Champion
17391.0,2011-06-29 09:58:00,164,0,2,508.8,480,240.0,254.4,2,3,3,233,Others
17392.0,2011-02-06 12:48:00,307,51,2,457.91,320,160.0,228.955,1,3,2,132,Others
17394.0,2011-05-04 13:22:00,219,0,1,203.86999999999998,241,241.0,203.86999999999998,1,2,1,121,At Risk
17396.0,2011-10-31 14:12:00,39,332,8,7330.8,2005,250.625,916.35,3,5,5,355,Others
17397.0,2011-11-17 14:08:00,22,0,2,696.41,254,127.0,348.205,4,3,3,433,Others
17398.0,2011-08-17 09:48:00,115,140,3,653.38,310,103.33333333333333,217.79333333333332,2,4,3,243,Others
17400.0,2011-08-05 15:38:00,126,226,5,2129.96,1097,219.4,425.992,2,4,5,245,Others
17402.0,2011-12-05 10:15:00,5,364,13,2633.85,701,53.92307692307692,202.60384615384615,5,5,5,555,Champion
17403.0,2011-11-03 15:18:00,36,0,1,281.62,117,117.0,281.62,3,2,2,322,Others
17404.0,2011-12-05 16:26:00,4,356,15,31906.82,32748,2183.2,2127.1213333333335,5,5,5,555,Champion
17405.0,2011-12-08 17:12:00,1,149,3,1031.41,726,242.0,343.80333333333334,5,4,4,544,Loyal
17406.0,2011-01-10 15:07:00,333,33,3,2200.42,787,262.3333333333333,733.4733333333334,1,4,5,145,Others
17408.0,2011-06-29 12:53:00,163,0,1,32.65,3,3.0,32.65,2,2,1,221,At Risk
17409.0,2011-06-08 10:36:00,185,63,2,771.85,105,52.5,385.925,1,3,3,133,Others
17410.0,2011-11-23 15:46:00,16,199,5,1214.72,616,123.2,242.94400000000002,4,4,4,444,Loyal
17411.0,2011-11-27 14:25:00,12,249,3,778.94,306,102.0,259.6466666666667,5,4,3,543,Loyal
17412.0,2011-12-07 11:36:00,3,369,7,1258.06,738,105.42857142857143,179.72285714285712,5,5,4,554,Loyal
17414.0,2011-10-27 12:13:00,44,141,2,778.0,2100,1050.0,389.0,3,3,3,333,Others
17415.0,2011-09-21 12:50:00,80,0,1,507.84,114,114.0,507.84,2,2,3,223,At Risk
17416.0,2011-11-10 12:47:00,30,251,7,6893.42,4302,614.5714285714286,984.7742857142857,4,5,5,455,Loyal
17418.0,2011-10-28 13:00:00,42,281,2,463.46000000000004,289,144.5,231.73000000000002,3,3,2,332,Others
17419.0,2011-11-28 13:47:00,11,355,12,4226.57,1876,156.33333333333334,352.21416666666664,5,5,5,555,Champion
17420.0,2011-10-20 14:52:00,50,323,3,598.83,265,88.33333333333333,199.61,3,4,3,343,Others
17422.0,2011-11-23 13:27:00,16,279,6,1979.37,2253,375.5,329.895,4,5,4,454,Loyal
17423.0,2011-10-24 13:36:00,46,171,2,698.41,459,229.5,349.205,3,3,3,333,Others
17425.0,2011-11-20 15:30:00,19,41,2,759.17,407,203.5,379.585,4,3,3,433,Others
17426.0,2011-12-01 18:07:00,8,274,6,5037.26,3094,515.6666666666666,839.5433333333334,5,5,5,555,Champion
17427.0,2011-09-29 11:29:00,72,0,1,100.8,34,34.0,100.8,3,2,1,321,Others
17428.0,2011-12-09 09:45:00,1,368,28,17256.85,9474,338.35714285714283,616.3160714285714,5,5,5,555,Champion
17429.0,2011-08-03 13:22:00,128,90,3,524.9200000000001,624,208.0,174.97333333333336,2,4,3,243,Others
17430.0,2011-11-07 09:24:00,33,332,2,265.76,190,95.0,132.88,4,3,2,432,Others
17431.0,2011-01-30 14:36:00,313,0,1,403.3,292,292.0,403.3,1,2,2,122,At Risk
17432.0,2011-11-21 17:33:00,18,19,2,365.76,207,103.5,182.88,4,3,2,432,Others
17433.0,2011-09-12 14:24:00,88,0,1,303.15999999999997,185,185.0,303.15999999999997,2,2,2,222,At Risk
17434.0,2011-12-07 13:16:00,2,82,7,2373.82,1693,241.85714285714286,339.1171428571429,5,5,5,555,Champion
17436.0,2011-12-08 12:30:00,2,225,2,216.29999999999998,90,45.0,108.14999999999999,5,3,1,531,New Customer
17438.0,2011-03-31 10:26:00,254,0,1,388.45000000000005,103,103.0,388.45000000000005,1,2,2,122,At Risk
17440.0,2011-07-06 11:54:00,157,90,3,186.42000000000002,246,82.0,62.14000000000001,2,4,1,241,Others
17442.0,2011-11-03 09:17:00,37,253,6,2248.56,1496,249.33333333333334,374.76,3,5,5,355,Others
17443.0,2011-05-04 10:47:00,220,0,1,534.24,504,504.0,534.24,1,2,3,123,At Risk
17444.0,2011-07-15 12:05:00,148,25,3,2940.04,2119,706.3333333333334,980.0133333333333,2,4,5,245,Others
17446.0,2011-06-16 10:42:00,177,133,2,120.9,198,99.0,60.45,2,3,1,231,Others
17447.0,2011-10-30 14:18:00,40,31,2,541.53,443,221.5,270.765,3,3,3,333,Others
17449.0,2011-12-07 16:56:00,2,357,7,2520.86,1122,160.28571428571428,360.1228571428572,5,5,5,555,Champion
17450.0,2011-12-01 13:29:00,8,359,46,194550.79,69993,1521.5869565217392,4229.365,5,5,5,555,Champion
17451.0,2011-12-08 15:02:00,1,104,7,1721.4,1203,171.85714285714286,245.91428571428574,5,5,4,554,Loyal
17453.0,2011-11-22 09:42:00,18,46,2,486.71999999999997,219,109.5,243.35999999999999,4,3,2,432,Others
17454.0,2011-05-31 13:58:00,192,167,4,517.53,243,60.75,129.3825,1,4,3,143,Others
17455.0,2011-05-20 12:31:00,204,0,1,131.7,66,66.0,131.7,1,2,1,121,At Risk
17456.0,2010-12-09 15:23:00,365,0,1,249.86,222,222.0,249.86,1,2,1,121,At Risk
17457.0,2011-08-05 12:48:00,127,212,5,1737.7,826,165.2,347.54,2,4,4,244,Others
17458.0,2011-11-24 13:01:00,15,0,1,316.5,170,170.0,316.5,4,2,2,422,Others
17459.0,2011-10-27 13:25:00,43,16,2,657.3,537,268.5,328.65,3,3,3,333,Others
17460.0,2011-09-06 15:04:00,94,278,6,622.4300000000001,236,39.333333333333336,103.73833333333334,2,5,3,253,Others
17461.0,2011-11-17 10:21:00,23,6,3,757.46,799,266.3333333333333,252.48666666666668,4,4,3,443,Loyal
17462.0,2011-10-10 13:56:00,60,223,2,675.69,227,113.5,337.845,3,3,3,333,Others
17463.0,2011-11-23 13:40:00,16,296,5,1896.41,1095,219.0,379.28200000000004,4,4,4,444,Loyal
17464.0,2011-07-04 13:19:00,158,0,1,289.96000000000004,220,220.0,289.96000000000004,2,2,2,222,At Risk
17466.0,2011-11-29 13:15:00,10,68,2,763.28,306,153.0,381.64,5,3,3,533,New Customer
17468.0,2011-11-29 15:33:00,10,4,2,137.0,116,58.0,68.5,5,3,1,531,New Customer
17469.0,2011-11-23 13:15:00,16,188,5,1870.97,787,157.4,374.194,4,4,4,444,Loyal
17470.0,2011-10-26 12:42:00,45,323,5,1125.07,1675,335.0,225.01399999999998,3,4,4,344,Others
17472.0,2011-06-01 14:57:00,191,108,3,710.29,462,154.0,236.76333333333332,1,4,3,143,Others
17475.0,2011-09-21 14:55:00,79,0,1,194.37,178,178.0,194.37,2,2,1,221,At Risk
17480.0,2011-09-23 11:39:00,78,0,1,511.82,338,338.0,511.82,2,2,3,223,At Risk
17481.0,2011-12-06 12:28:00,4,90,4,1255.59,1061,265.25,313.8975,5,4,4,544,Loyal
17483.0,2011-10-05 13:10:00,65,117,3,414.04,191,63.666666666666664,138.01333333333335,3,4,2,342,Others
17486.0,2011-03-23 14:00:00,261,0,1,396.87,191,191.0,396.87,1,2,2,122,At Risk
17489.0,2011-10-12 08:56:00,59,153,2,376.64,428,214.0,188.32,3,3,2,332,Others
17490.0,2011-12-09 09:08:00,1,175,7,2092.32,1134,162.0,298.90285714285716,5,5,5,555,Champion
17491.0,2011-12-08 16:18:00,1,366,10,3558.87,2013,201.3,355.887,5,5,5,555,Champion
17492.0,2011-04-05 15:21:00,248,0,1,374.57,155,155.0,374.57,1,2,2,122,At Risk
17495.0,2011-12-02 12:08:00,8,31,2,497.56,229,114.5,248.78,5,3,3,533,New Customer
17496.0,2010-12-16 08:39:00,359,0,1,271.05,79,79.0,271.05,1,2,2,122,At Risk
17498.0,2011-09-25 12:25:00,76,0,1,272.22,394,394.0,272.22,2,2,2,222,At Risk
17499.0,2011-02-23 09:14:00,290,0,1,622.88,711,711.0,622.88,1,2,3,123,At Risk
17500.0,2011-11-22 14:25:00,17,12,3,1138.0,17,5.666666666666667,379.3333333333333,4,4,4,444,Loyal
17501.0,2011-05-03 09:47:00,221,0,2,288.6,160,80.0,144.3,1,3,2,132,Others
17502.0,2011-11-30 13:13:00,9,19,4,689.1,376,94.0,172.275,5,4,3,543,Loyal
17503.0,2011-12-07 09:18:00,3,35,2,558.96,486,243.0,279.48,5,3,3,533,New Customer
17504.0,2011-05-17 12:59:00,206,116,9,2997.0299999999997,1664,184.88888888888889,333.00333333333333,1,5,5,155,Others
17505.0,2011-07-01 12:50:00,162,44,2,1145.84,556,278.0,572.92,2,3,4,234,Others
17506.0,2011-09-25 11:39:00,76,0,1,302.2,139,139.0,302.2,2,2,2,222,At Risk
17507.0,2011-03-23 11:48:00,262,47,2,605.58,359,179.5,302.79,1,3,3,133,Others
17508.0,2011-03-04 08:10:00,281,0,1,387.31,289,289.0,387.31,1,2,2,122,At Risk
17509.0,2011-10-13 10:26:00,58,5,8,6115.14,3534,441.75,764.3925,3,5,5,355,Others
17510.0,2011-11-15 10:00:00,25,0,1,308.48,214,214.0,308.48,4,2,2,422,Others
17511.0,2011-12-07 10:12:00,3,370,31,91062.38,64549,2082.2258064516127,2937.496129032258,5,5,5,555,Champion
17512.0,2011-11-11 12:11:00,29,272,10,2924.9900000000002,2753,275.3,292.499,4,5,5,455,Loyal
17513.0,2011-09-28 16:42:00,72,0,1,513.2,254,254.0,513.2,3,2,3,323,Others
17514.0,2011-08-03 15:45:00,128,0,1,208.65,135,135.0,208.65,2,2,1,221,At Risk
17515.0,2011-11-08 14:04:00,31,286,4,639.02,243,60.75,159.755,4,4,3,443,Loyal
17516.0,2011-11-24 16:51:00,15,270,5,768.08,416,83.2,153.616,4,4,3,443,Loyal
17517.0,2011-02-04 11:48:00,309,0,1,153.94,102,102.0,153.94,1,2,1,121,At Risk
17519.0,2011-11-22 16:43:00,17,351,6,1844.02,1236,206.0,307.33666666666664,4,5,4,454,Loyal
17520.0,2011-10-17 12:04:00,54,0,1,546.81,365,365.0,546.81,3,2,3,323,Others
17521.0,2011-11-10 11:22:00,30,169,3,723.2099999999999,519,173.0,241.06999999999996,4,4,3,443,Loyal
17522.0,2011-12-08 12:31:00,2,216,5,1070.71,1034,206.8,214.142,5,4,4,544,Loyal
17523.0,2011-11-28 13:20:00,11,7,4,652.74,872,218.0,163.185,5,4,3,543,Loyal
17524.0,2010-12-13 14:32:00,361,0,1,145.0,90,90.0,145.0,1,2,1,121,At Risk
17525.0,2010-12-15 12:05:00,360,0,1,422.70000000000005,82,82.0,422.70000000000005,1,2,2,122,At Risk
17526.0,2011-12-05 11:05:00,5,360,4,1195.8999999999999,310,77.5,298.97499999999997,5,4,4,544,Loyal
17527.0,2011-10-17 12:32:00,54,164,4,939.37,488,122.0,234.8425,3,4,3,343,Others
17528.0,2011-12-08 13:27:00,1,70,8,3628.5,2138,267.25,453.5625,5,5,5,555,Champion
17530.0,2011-12-08 18:42:00,1,363,10,2385.0,1526,152.6,238.5,5,5,5,555,Champion
17531.0,2011-06-02 19:17:00,190,0,1,296.7,136,136.0,296.7,1,2,2,122,At Risk
17534.0,2011-10-17 12:47:00,54,0,1,223.36,103,103.0,223.36,3,2,1,321,Others
17535.0,2011-03-04 15:20:00,280,0,1,164.4,136,136.0,164.4,1,2,1,121,At Risk
17536.0,2011-06-15 13:23:00,177,0,1,76.5,6,6.0,76.5,2,2,1,221,At Risk
17537.0,2011-11-10 10:56:00,30,273,2,897.62,700,350.0,448.81,4,3,3,433,Others
17538.0,2011-11-14 12:12:00,26,0,1,98.42,134,134.0,98.42,4,2,1,421,Others
17540.0,2011-11-15 11:56:00,25,291,2,578.9,194,97.0,289.45,4,3,3,433,Others
17542.0,2011-03-15 11:45:00,270,0,1,170.75,134,134.0,170.75,1,2,1,121,At Risk
17545.0,2011-10-27 14:04:00,43,0,3,645.96,341,113.66666666666667,215.32000000000002,3,4,3,343,Others
17548.0,2011-04-20 12:01:00,234,0,1,103.3,58,58.0,103.3,1,2,1,121,At Risk
17549.0,2011-11-16 09:59:00,24,27,2,148.86,210,105.0,74.43,4,3,1,431,Others
17550.0,2011-05-26 14:09:00,197,45,3,267.16,86,28.666666666666668,89.05333333333334,1,4,2,142,Others
17551.0,2010-12-15 14:12:00,359,0,1,306.84,150,150.0,306.84,1,2,2,122,At Risk
17552.0,2011-10-10 17:00:00,60,311,4,930.41,719,179.75,232.6025,3,4,3,343,Others
17553.0,2011-08-02 10:00:00,130,0,1,1487.6,1048,1048.0,1487.6,2,2,4,224,At Risk
17554.0,2011-12-08 14:15:00,1,146,5,1952.45,1763,352.6,390.49,5,4,4,544,Loyal
17555.0,2011-11-20 12:22:00,20,314,2,483.26,349,174.5,241.63,4,3,2,432,Others
17556.0,2011-05-18 10:48:00,206,0,1,157.9,101,101.0,157.9,1,2,1,121,At Risk
17557.0,2011-11-25 12:57:00,14,66,3,541.46,306,102.0,180.48666666666668,4,4,3,443,Loyal
17560.0,2011-09-06 09:18:00,95,215,4,854.95,635,158.75,213.7375,2,4,3,243,Others
17561.0,2011-11-20 12:53:00,19,0,1,167.62,146,146.0,167.62,4,2,1,421,Others
17562.0,2011-11-25 14:21:00,14,159,7,1122.38,817,116.71428571428571,160.34,4,5,4,454,Loyal
17564.0,2011-11-15 13:27:00,24,55,3,454.01,146,48.666666666666664,151.33666666666667,4,4,2,442,Loyal
17566.0,2011-12-01 19:54:00,8,17,2,901.21,518,259.0,450.605,5,3,3,533,New Customer
17567.0,2011-12-02 15:48:00,7,365,8,4331.48,2632,329.0,541.435,5,5,5,555,Champion
17569.0,2011-01-11 14:15:00,332,0,1,344.14,159,159.0,344.14,1,2,2,122,At Risk
17571.0,2011-10-20 15:57:00,50,248,4,1498.51,905,226.25,374.6275,3,4,4,344,Others
17572.0,2011-09-29 17:53:00,71,302,4,226.75000000000003,95,23.75,56.68750000000001,3,4,1,341,Others
17573.0,2011-11-10 13:01:00,29,64,3,380.6,308,102.66666666666667,126.86666666666667,4,4,2,442,Loyal
17574.0,2011-04-11 09:47:00,243,0,1,185.65,77,77.0,185.65,1,2,1,121,At Risk
17576.0,2011-12-01 17:56:00,8,357,19,3622.68,1994,104.94736842105263,190.66736842105263,5,5,5,555,Champion
17578.0,2011-05-05 18:38:00,218,0,1,143.45999999999998,138,138.0,143.45999999999998,1,2,1,121,At Risk
17579.0,2011-12-05 12:28:00,5,174,3,448.90000000000003,258,86.0,149.63333333333335,5,4,2,542,Loyal
17580.0,2011-04-01 12:41:00,253,105,3,215.72,88,29.333333333333332,71.90666666666667,1,4,1,141,Others
17581.0,2011-12-09 12:21:00,1,371,25,11045.04,5927,237.08,441.8016,5,5,5,555,Champion
17582.0,2011-04-17 13:18:00,236,0,1,175.27,123,123.0,175.27,1,2,1,121,At Risk
17584.0,2011-12-02 17:12:00,7,120,2,1242.3,458,229.0,621.15,5,3,4,534,Big Spender
17585.0,2011-08-22 13:30:00,109,228,4,1133.07,1671,417.75,283.2675,2,4,4,244,Others
17588.0,2011-08-31 13:37:00,100,132,3,1240.2,676,225.33333333333334,413.40000000000003,2,4,4,244,Others
17589.0,2011-10-10 16:58:00,60,180,4,2404.17,1631,407.75,601.0425,3,4,5,345,Others
17590.0,2011-12-07 12:55:00,2,37,3,1479.22,828,276.0,493.0733333333333,5,4,4,544,Loyal
17591.0,2011-09-27 13:42:00,73,293,7,2225.9700000000003,1009,144.14285714285714,317.9957142857143,2,5,5,255,Others
17593.0,2011-12-06 10:30:00,4,349,5,3927.34,3101,620.2,785.4680000000001,5,4,5,545,Loyal
17594.0,2011-09-15 16:34:00,85,169,2,993.18,550,275.0,496.59,2,3,4,234,Others
17595.0,2011-11-27 16:08:00,12,24,2,388.79,229,114.5,194.395,5,3,2,532,New Customer
17596.0,2011-11-16 14:11:00,23,345,7,2827.93,4400,628.5714285714286,403.98999999999995,4,5,5,455,Loyal
17597.0,2011-05-10 11:54:00,214,0,1,2044.3700000000001,1176,1176.0,2044.3700000000001,1,2,4,124,At Risk
17600.0,2011-11-22 09:43:00,18,0,1,161.67000000000002,144,144.0,161.67000000000002,4,2,1,421,Others
17601.0,2011-04-14 18:02:00,239,0,1,116.00999999999999,103,103.0,116.00999999999999,1,2,1,121,At Risk
17602.0,2011-12-07 13:53:00,2,321,6,5102.97,4151,691.8333333333334,850.495,5,5,5,555,Champion
17603.0,2011-09-22 14:18:00,78,0,1,394.72,74,74.0,394.72,2,2,2,222,At Risk
17604.0,2011-05-06 13:43:00,217,94,2,309.36,169,84.5,154.68,1,3,2,132,Others
17608.0,2011-11-06 13:06:00,33,0,2,193.42,232,116.0,96.71,4,3,1,431,Others
17609.0,2011-10-30 12:28:00,41,286,5,1112.22,723,144.6,222.44400000000002,3,4,4,344,Others
17611.0,2011-12-02 13:29:00,7,353,15,3984.22,2560,170.66666666666666,265.61466666666666,5,5,5,555,Champion
17612.0,2011-10-17 14:59:00,53,244,6,2048.45,1808,301.3333333333333,341.4083333333333,3,5,4,354,Others
17613.0,2011-11-17 10:51:00,23,282,14,4559.150000000001,2496,178.28571428571428,325.65357142857147,4,5,5,455,Loyal
17614.0,2011-10-13 16:01:00,57,0,1,390.07,238,238.0,390.07,3,2,2,322,Others
17615.0,2011-08-01 14:06:00,130,91,3,329.6,140,46.666666666666664,109.86666666666667,2,4,2,242,Others
17616.0,2011-06-19 10:11:00,174,194,3,571.1999999999999,224,74.66666666666667,190.39999999999998,2,4,3,243,Others
17618.0,2011-12-04 11:50:00,6,356,3,971.58,331,110.33333333333333,323.86,5,4,4,544,Loyal
17619.0,2011-01-31 14:18:00,312,0,1,218.52,127,127.0,218.52,1,2,1,121,At Risk
17620.0,2011-10-11 12:08:00,60,0,1,81.44,60,60.0,81.44,3,2,1,321,Others
17621.0,2011-11-18 17:11:00,21,333,3,1379.9,514,171.33333333333334,459.9666666666667,4,4,4,444,Loyal
17623.0,2011-11-07 11:32:00,33,0,1,527.0500000000001,265,265.0,527.0500000000001,4,2,3,423,Others
17624.0,2011-11-25 10:52:00,15,203,2,843.48,554,277.0,421.74,4,3,3,433,Others
17625.0,2011-11-21 13:36:00,18,239,4,2047.0,1198,299.5,511.75,4,4,4,444,Loyal
17628.0,2011-09-19 15:21:00,81,0,1,75.75,79,79.0,75.75,2,2,1,221,At Risk
17629.0,2011-12-04 10:56:00,6,354,8,1814.12,1629,203.625,226.765,5,5,4,554,Loyal
17630.0,2011-06-23 11:58:00,170,62,2,503.59999999999997,158,79.0,251.79999999999998,2,3,3,233,Others
17631.0,2011-12-08 09:47:00,2,230,3,528.33,334,111.33333333333333,176.11,5,4,3,543,Loyal
17633.0,2011-11-08 13:25:00,31,88,4,1324.84,644,161.0,331.21,4,4,4,444,Loyal
17634.0,2011-11-03 13:09:00,36,301,9,2361.9700000000003,840,93.33333333333333,262.4411111111111,3,5,5,355,Others
17636.0,2011-11-20 14:40:00,19,0,1,285.56,182,182.0,285.56,4,2,2,422,Others
17637.0,2011-11-08 12:51:00,31,83,2,547.0600000000001,280,140.0,273.53000000000003,4,3,3,433,Others
17639.0,2011-03-08 15:22:00,276,0,1,108.5,49,49.0,108.5,1,2,1,121,At Risk
17640.0,2011-09-14 09:13:00,87,0,1,621.66,250,250.0,621.66,2,2,3,223,At Risk
17642.0,2011-08-12 09:11:00,120,56,2,712.29,474,237.0,356.145,2,3,3,233,Others
17643.0,2010-12-01 14:38:00,373,0,1,101.55,71,71.0,101.55,1,2,1,121,At Risk
17644.0,2011-12-08 13:43:00,1,259,11,2895.64,1793,163.0,263.24,5,5,5,555,Champion
17646.0,2011-05-04 13:17:00,219,145,3,1008.39,323,107.66666666666667,336.13,1,4,4,144,Others
17647.0,2011-10-05 15:38:00,65,0,1,133.06,30,30.0,133.06,3,2,1,321,Others
17648.0,2011-10-10 09:41:00,61,188,4,1797.5,487,121.75,449.375,3,4,4,344,Others
17649.0,2011-07-24 15:53:00,138,0,1,868.49,399,399.0,868.49,2,2,3,223,At Risk
17650.0,2011-11-18 14:52:00,21,0,1,166.08,150,150.0,166.08,4,2,1,421,Others
17651.0,2011-11-28 10:29:00,12,165,10,3945.0,3112,311.2,394.5,5,5,5,555,Champion
17652.0,2011-11-14 12:55:00,25,255,12,4867.72,2509,209.08333333333334,405.6433333333334,4,5,5,455,Loyal
17653.0,2011-11-03 12:46:00,37,83,4,1207.56,1409,352.25,301.89,3,4,4,344,Others
17654.0,2011-03-07 13:17:00,277,0,1,117.55,41,41.0,117.55,1,2,1,121,At Risk
17655.0,2011-11-29 11:34:00,11,355,7,2638.94,1116,159.42857142857142,376.99142857142857,5,5,5,555,Champion
17656.0,2011-09-27 13:04:00,73,55,5,1674.69,1399,279.8,334.938,2,4,4,244,Others
17658.0,2011-11-14 12:07:00,26,185,2,595.42,616,308.0,297.71,4,3,3,433,Others
17659.0,2011-11-22 13:29:00,17,354,12,2999.46,1525,127.08333333333333,249.955,4,5,5,455,Loyal
17660.0,2011-07-21 13:37:00,141,0,1,196.0,130,130.0,196.0,2,2,1,221,At Risk
17663.0,2011-11-14 08:56:00,26,261,7,1802.91,797,113.85714285714286,257.55857142857144,4,5,4,454,Loyal
17664.0,2011-11-21 11:29:00,19,193,2,604.64,604,302.0,302.32,4,3,3,433,Others
17666.0,2011-12-06 09:06:00,4,61,2,728.16,596,298.0,364.08,5,3,3,533,New Customer
17667.0,2011-10-04 14:32:00,66,232,5,2055.51,1033,206.6,411.10200000000003,3,4,4,344,Others
17668.0,2011-12-08 13:25:00,1,36,2,347.75,93,46.5,173.875,5,3,2,532,New Customer
17669.0,2011-10-28 08:53:00,43,206,7,3406.7200000000003,1916,273.7142857142857,486.67428571428576,3,5,5,355,Others
17670.0,2011-04-26 09:12:00,228,0,1,205.7,110,110.0,205.7,1,2,1,121,At Risk
17671.0,2011-11-24 12:21:00,16,349,4,1572.71,772,193.0,393.1775,4,4,4,444,Loyal
17672.0,2011-10-20 14:18:00,50,259,2,3178.17,1690,845.0,1589.085,3,3,5,335,Others
17673.0,2011-12-08 12:50:00,2,318,6,1629.12,1487,247.83333333333334,271.52,5,5,4,554,Loyal
17674.0,2011-09-26 13:35:00,74,294,2,551.04,672,336.0,275.52,2,3,3,233,Others
17675.0,2011-12-08 18:03:00,1,366,31,20374.28,8360,269.6774193548387,657.2348387096774,5,5,5,555,Champion
17676.0,2011-12-05 15:16:00,4,362,6,1387.68,932,155.33333333333334,231.28,5,5,4,554,Loyal
17677.0,2011-12-08 09:56:00,2,367,30,16363.23,9775,325.8333333333333,545.441,5,5,5,555,Champion
17678.0,2011-03-21 11:52:00,264,0,1,298.11,207,207.0,298.11,1,2,2,122,At Risk
17679.0,2011-10-18 07:43:00,53,32,2,1992.1100000000001,729,364.5,996.0550000000001,3,3,4,334,Others
17680.0,2011-11-16 12:42:00,24,0,1,184.4,96,96.0,184.4,4,2,1,421,Others
17682.0,2011-11-29 15:59:00,10,358,6,2474.33,1367,227.83333333333334,412.3883333333333,5,5,5,555,Champion
17684.0,2011-10-27 11:10:00,44,0,1,239.41,145,145.0,239.41,3,2,1,321,Others
17685.0,2011-11-23 11:36:00,17,355,7,3191.53,1956,279.42857142857144,455.9328571428572,4,5,5,455,Loyal
17686.0,2011-12-02 15:39:00,7,295,7,5739.46,2478,354.0,819.9228571428572,5,5,5,555,Champion
17690.0,2011-11-09 15:17:00,30,342,15,4757.95,1773,118.2,317.19666666666666,4,5,5,455,Loyal
17691.0,2010-12-16 17:20:00,358,10,2,290.40000000000003,134,67.0,145.20000000000002,1,3,2,132,Others
17692.0,2011-08-04 14:01:00,127,232,4,740.9399999999999,672,168.0,185.23499999999999,2,4,3,243,Others
